date,yr,mn,dy,rmm1,rmm2,ph,amp
7/15/1975,1975,7,15,-0.43362999,-1.00096,2,1.09085
7/16/1975,1975,7,16,-0.37011001,-1.05638,2,1.1193399
7/17/1975,1975,7,17,-0.39247999,-1.22082,2,1.28236
7/18/1975,1975,7,18,-0.41145,-1.1644599,2,1.23502
7/19/1975,1975,7,19,-0.69316,-1.3063999,2,1.4789
7/20/1975,1975,7,20,-0.76493001,-1.45733,2,1.64588
7/21/1975,1975,7,21,-0.92690003,-1.6198,2,1.86625
7/22/1975,1975,7,22,-1.13311,-1.83645,2,2.1578901
7/23/1975,1975,7,23,-0.78798997,-1.92532,2,2.0803299
7/24/1975,1975,7,24,-0.48097,-2.0299699,2,2.08617
7/25/1975,1975,7,25,-0.29714999,-1.95349,2,1.97596
7/26/1975,1975,7,26,0.238271,-1.5999399,3,1.6175801
7/27/1975,1975,7,27,0.76883799,-1.04778,3,1.29959
7/28/1975,1975,7,28,1.34141,-0.6081,4,1.47281
7/29/1975,1975,7,29,1.4621,7.49E-03,5,1.4621201
7/30/1975,1975,7,30,1.2004,0.61517,5,1.34885
7/31/1975,1975,7,31,1.28146,0.84662902,5,1.53588
8/1/1975,1975,8,1,1.18786,0.85501301,5,1.46358
8/2/1975,1975,8,2,1.20161,0.95252699,5,1.53336
8/3/1975,1975,8,3,1.31287,1.06884,5,1.69295
8/4/1975,1975,8,4,1.32197,0.883582,5,1.59007
8/5/1975,1975,8,5,1.11472,0.57337201,5,1.25354
8/6/1975,1975,8,6,0.94682002,0.59270698,5,1.11704
8/7/1975,1975,8,7,1.0578901,0.603652,5,1.2180001
8/8/1975,1975,8,8,1.18582,0.46408001,5,1.2733999
8/9/1975,1975,8,9,1.28302,0.16100501,5,1.29309
8/10/1975,1975,8,10,1.1214401,0.24779999,5,1.14849
8/11/1975,1975,8,11,1.19119,0.218953,5,1.21114
8/12/1975,1975,8,12,1.21657,0.209135,5,1.23441
8/13/1975,1975,8,13,1.1927,7.53E-02,5,1.19507
8/14/1975,1975,8,14,1.16442,-4.40E-02,4,1.1652499
8/15/1975,1975,8,15,1.06581,-5.17E-02,4,1.06706
8/16/1975,1975,8,16,1.04685,-0.11103,4,1.05272
8/17/1975,1975,8,17,0.98735303,-0.18522,4,1.00458
8/18/1975,1975,8,18,0.70672101,-7.26E-02,4,0.71043599
8/19/1975,1975,8,19,0.47037899,-8.85E-02,4,0.478632
8/20/1975,1975,8,20,0.42615101,8.05E-02,5,0.43367901
8/21/1975,1975,8,21,0.293791,0.335976,6,0.44631001
8/22/1975,1975,8,22,0.13897701,0.21947999,6,0.259781
8/23/1975,1975,8,23,-0.24641,3.98E-02,8,0.249605
8/24/1975,1975,8,24,-0.54826999,-0.15681,1,0.57025301
8/25/1975,1975,8,25,-0.6857,-0.60284001,1,0.91301799
8/26/1975,1975,8,26,-0.78421998,-0.80154997,2,1.12138
8/27/1975,1975,8,27,-0.8204,-1.06541,2,1.34468
8/28/1975,1975,8,28,-0.69913,-1.33032,2,1.5028501
8/29/1975,1975,8,29,-0.44659999,-1.4794199,2,1.54536
8/30/1975,1975,8,30,-0.11191,-1.42906,2,1.43344
8/31/1975,1975,8,31,-3.83E-02,-1.3076299,2,1.30819
9/1/1975,1975,9,1,0.15729401,-1.1475199,3,1.15825
9/2/1975,1975,9,2,0.31295201,-1.0338399,3,1.08017
9/3/1975,1975,9,3,0.39542401,-0.87352997,3,0.95886397
9/4/1975,1975,9,4,0.53515702,-0.66074002,3,0.85027802
9/5/1975,1975,9,5,0.41101101,-0.67483997,3,0.79015303
9/6/1975,1975,9,6,0.249047,-0.53849,3,0.59328997
9/7/1975,1975,9,7,6.48E-02,-0.42954999,3,0.43441501
9/8/1975,1975,9,8,-0.1191,-0.35363999,2,0.37315401
9/9/1975,1975,9,9,-0.22301,-0.31935999,2,0.38951999
9/10/1975,1975,9,10,-0.24255,-0.27217999,2,0.36457399
9/11/1975,1975,9,11,-0.18986,-0.17094,1,0.25547701
9/12/1975,1975,9,12,-0.25933999,-0.22901,1,0.34598199
9/13/1975,1975,9,13,-0.45098001,-0.15015,1,0.47532099
9/14/1975,1975,9,14,-0.40375999,-5.55E-02,1,0.40755299
9/15/1975,1975,9,15,-0.73727,-2.40E-02,1,0.73765498
9/16/1975,1975,9,16,-0.93804002,-0.14386,1,0.94900298
9/17/1975,1975,9,17,-0.92918998,-0.11848,1,0.93671501
9/18/1975,1975,9,18,-0.64793998,7.90E-02,8,0.65272701
9/19/1975,1975,9,19,-0.72182,9.54E-02,8,0.728091
9/20/1975,1975,9,20,-0.45488,-8.30E-02,1,0.46239501
9/21/1975,1975,9,21,-0.67761999,-0.21152,1,0.70986301
9/22/1975,1975,9,22,-0.59302002,-0.43443999,1,0.735129
9/23/1975,1975,9,23,-0.42561001,-0.72000998,2,0.83639699
9/24/1975,1975,9,24,-0.26789001,-1.11247,2,1.1442699
9/25/1975,1975,9,25,-0.25953001,-1.18626,2,1.2143199
9/26/1975,1975,9,26,5.86E-02,-1.1316,3,1.1331199
9/27/1975,1975,9,27,0.51949698,-1.01529,3,1.14048
9/28/1975,1975,9,28,1.00016,-0.69191998,4,1.21617
9/29/1975,1975,9,29,1.17216,-0.27735999,4,1.20453
9/30/1975,1975,9,30,1.45992,8.69E-02,5,1.46251
10/1/1975,1975,10,1,1.4677,0.42400399,5,1.52772
10/2/1975,1975,10,2,1.6512901,0.78831798,5,1.82981
10/3/1975,1975,10,3,1.70139,0.946401,5,1.9469
10/4/1975,1975,10,4,1.72147,0.705787,5,1.86053
10/5/1975,1975,10,5,1.44047,0.54813701,5,1.54124
10/6/1975,1975,10,6,1.11522,0.675376,5,1.30379
10/7/1975,1975,10,7,0.71338302,0.87465501,6,1.12869
10/8/1975,1975,10,8,0.38961199,0.99389702,6,1.06753
10/9/1975,1975,10,9,0.25393599,0.94376397,6,0.97733003
10/10/1975,1975,10,10,0.32247201,0.93072098,6,0.98500299
10/11/1975,1975,10,11,0.29211199,0.830571,6,0.88044202
10/12/1975,1975,10,12,0.318111,0.75813901,6,0.82217401
10/13/1975,1975,10,13,0.154053,0.493323,6,0.51681697
10/14/1975,1975,10,14,-6.40E-03,0.365486,7,0.36554199
10/15/1975,1975,10,15,-0.34566,0.26449901,8,0.435247
10/16/1975,1975,10,16,-0.38196999,0.185996,8,0.42484701
10/17/1975,1975,10,17,-0.15173,1.93E-02,8,0.152945
10/18/1975,1975,10,18,0.17082401,2.25E-02,5,0.172299
10/19/1975,1975,10,19,0.43292999,-0.18307,4,0.470047
10/20/1975,1975,10,20,0.74086797,-0.19001999,4,0.76484799
10/21/1975,1975,10,21,0.88085097,-4.24E-02,4,0.88187099
10/22/1975,1975,10,22,0.86826003,0.100095,5,0.87401003
10/23/1975,1975,10,23,0.85818201,0.335504,5,0.92143399
10/24/1975,1975,10,24,0.104783,0.235029,6,0.25732899
10/25/1975,1975,10,25,-0.25512001,0.16132499,8,0.30184701
10/26/1975,1975,10,26,-0.23096,0.229387,8,0.325519
10/27/1975,1975,10,27,-0.41821,0.15841401,8,0.44720399
10/28/1975,1975,10,28,-0.46618,0.123511,8,0.48226199
10/29/1975,1975,10,29,-9.41E-02,0.162977,7,0.188173
10/30/1975,1975,10,30,-7.91E-03,-5.44E-02,2,5.50E-02
10/31/1975,1975,10,31,5.63E-02,-0.16472,3,0.17409401
11/1/1975,1975,11,1,-0.11298,5.09E-02,8,0.123924
11/2/1975,1975,11,2,-0.10307,0.29877299,7,0.316053
11/3/1975,1975,11,3,-0.19359,0.40055701,7,0.44488499
11/4/1975,1975,11,4,-0.26718,0.42852801,7,0.50499803
11/5/1975,1975,11,5,-0.43239999,0.36944199,8,0.56873
11/6/1975,1975,11,6,-0.72126001,0.423778,8,0.83653998
11/7/1975,1975,11,7,-0.95264,0.49850601,8,1.0751899
11/8/1975,1975,11,8,-0.85448998,0.35579699,8,0.92560297
11/9/1975,1975,11,9,-0.93198001,0.28999701,8,0.976053
11/10/1975,1975,11,10,-0.73066002,0.193232,8,0.75577599
11/11/1975,1975,11,11,-0.61027002,0.24487901,8,0.65756702
11/12/1975,1975,11,12,-0.55163002,0.35426101,8,0.65558499
11/13/1975,1975,11,13,-0.67035002,0.60053903,8,0.90000898
11/14/1975,1975,11,14,-0.59253001,0.74272299,7,0.95012403
11/15/1975,1975,11,15,-0.65083998,0.5758,8,0.868985
11/16/1975,1975,11,16,-0.70174003,0.396777,8,0.80614698
11/17/1975,1975,11,17,-0.51258999,0.48316199,8,0.70441198
11/18/1975,1975,11,18,-0.28238001,0.387178,7,0.479211
11/19/1975,1975,11,19,-0.19975001,0.28378099,7,0.34703201
11/20/1975,1975,11,20,-0.48139,0.559313,7,0.73794502
11/21/1975,1975,11,21,-0.69725001,0.70542502,7,0.99185598
11/22/1975,1975,11,22,-0.86702001,0.762757,8,1.15478
11/23/1975,1975,11,23,-1.2855999,0.54707903,8,1.3971601
11/24/1975,1975,11,24,-1.48542,0.40547699,8,1.53977
11/25/1975,1975,11,25,-1.56683,5.49E-02,8,1.56779
11/26/1975,1975,11,26,-1.58699,-0.32653001,1,1.62024
11/27/1975,1975,11,27,-1.23928,-0.78570998,1,1.46736
11/28/1975,1975,11,28,-0.91689998,-1.18162,2,1.49564
11/29/1975,1975,11,29,-0.61405998,-1.32016,2,1.45599
11/30/1975,1975,11,30,-0.31726,-1.39972,2,1.43523
12/1/1975,1975,12,1,-0.13337,-1.30837,2,1.31515
12/2/1975,1975,12,2,9.46E-02,-1.28159,3,1.2850699
12/3/1975,1975,12,3,0.23342,-1.24625,3,1.26792
12/4/1975,1975,12,4,0.48724601,-1.20944,3,1.3039
12/5/1975,1975,12,5,0.57208198,-1.16154,3,1.29478
12/6/1975,1975,12,6,0.65544498,-1.1363,3,1.31179
12/7/1975,1975,12,7,0.74142402,-1.0372601,3,1.275
12/8/1975,1975,12,8,1.10203,-0.69994998,4,1.30553
12/9/1975,1975,12,9,1.3647799,-0.63686001,4,1.50607
12/10/1975,1975,12,10,1.25128,-0.30243999,4,1.28732
12/11/1975,1975,12,11,0.96861702,2.46E-02,5,0.96892899
12/12/1975,1975,12,12,0.55428898,0.200101,5,0.589302
12/13/1975,1975,12,13,0.45886299,0.46797299,6,0.65540302
12/14/1975,1975,12,14,0.38752401,0.72910202,6,0.82568997
12/15/1975,1975,12,15,0.32201999,0.99645799,6,1.0472
12/16/1975,1975,12,16,0.257945,0.97673702,6,1.0102201
12/17/1975,1975,12,17,-0.12395,0.95420003,7,0.96221697
12/18/1975,1975,12,18,-0.64384001,0.87936598,7,1.08987
12/19/1975,1975,12,19,-0.81338,0.77129197,8,1.12093
12/20/1975,1975,12,20,-0.68839997,0.58345097,8,0.90238798
12/21/1975,1975,12,21,-0.57712001,0.225372,8,0.61956799
12/22/1975,1975,12,22,-0.38912001,0.134903,8,0.411838
12/23/1975,1975,12,23,-0.32411999,0.23532701,8,0.40054101
12/24/1975,1975,12,24,-0.50397003,7.30E-02,8,0.50923598
12/25/1975,1975,12,25,-0.96832001,0.111496,8,0.97471899
12/26/1975,1975,12,26,-1.3443201,6.37E-02,8,1.34583
12/27/1975,1975,12,27,-1.24191,7.18E-03,8,1.24193
12/28/1975,1975,12,28,-1.04504,9.96E-02,8,1.04978
12/29/1975,1975,12,29,-0.83955997,0.32374501,8,0.899822
12/30/1975,1975,12,30,-1.01301,0.26165,8,1.04625
12/31/1975,1975,12,31,-1.36142,0.55208099,8,1.4691
1/1/1976,1976,1,1,-1.5019701,0.60048997,8,1.61756
1/2/1976,1976,1,2,-1.3101701,0.54512298,8,1.41905
1/3/1976,1976,1,3,-1.14555,0.26191401,8,1.17511
1/4/1976,1976,1,4,-1.19197,4.62E-02,8,1.19286
1/5/1976,1976,1,5,-1.00266,1.74E-02,8,1.00281
1/6/1976,1976,1,6,-0.56698,-0.21848001,1,0.60761899
1/7/1976,1976,1,7,-0.31262001,-0.32086,2,0.44797599
1/8/1976,1976,1,8,-0.35883999,-0.11146,1,0.37575299
1/9/1976,1976,1,9,0.119669,0.24328201,6,0.271121
1/10/1976,1976,1,10,0.35953599,0.49429899,6,0.61122602
1/11/1976,1976,1,11,0.66219699,0.74582601,6,0.99737698
1/12/1976,1976,1,12,0.87269998,0.77630699,5,1.16802
1/13/1976,1976,1,13,0.80948502,0.92122298,6,1.2263401
1/14/1976,1976,1,14,0.69166201,1.04373,6,1.2521
1/15/1976,1976,1,15,0.71303701,1.37247,6,1.54664
1/16/1976,1976,1,16,0.94624799,1.71022,6,1.95454
1/17/1976,1976,1,17,0.98160499,2.2028,6,2.4116099
1/18/1976,1976,1,18,0.89775902,2.3924699,6,2.5553601
1/19/1976,1976,1,19,0.597458,2.3719201,6,2.4460101
1/20/1976,1976,1,20,0.33946899,2.4503701,6,2.4737799
1/21/1976,1976,1,21,0.21533801,2.5455201,6,2.55461
1/22/1976,1976,1,22,4.13E-03,2.66313,6,2.66313
1/23/1976,1976,1,23,-0.20491999,2.5442801,7,2.55252
1/24/1976,1976,1,24,-0.25646999,2.7549801,7,2.76689
1/25/1976,1976,1,25,-0.7694,2.78866,7,2.8928499
1/26/1976,1976,1,26,-1.5317,2.47825,7,2.9133899
1/27/1976,1976,1,27,-2.08268,2.0492001,8,2.9217801
1/28/1976,1976,1,28,-2.43156,1.4730099,8,2.8429201
1/29/1976,1976,1,29,-2.65484,1.06143,8,2.8591599
1/30/1976,1976,1,30,-2.6942101,0.637977,8,2.7687099
1/31/1976,1976,1,31,-2.32692,0.48311001,8,2.37655
2/1/1976,1976,2,1,-1.85044,0.56018901,8,1.93338
2/2/1976,1976,2,2,-1.35568,0.67369598,8,1.51385
2/3/1976,1976,2,3,-0.81154001,0.734891,8,1.09483
2/4/1976,1976,2,4,-0.45578,0.97376102,7,1.07515
2/5/1976,1976,2,5,-0.2929,1.05205,7,1.09206
2/6/1976,1976,2,6,-0.57525003,1.18407,7,1.3164099
2/7/1976,1976,2,7,-0.91933,1.05844,7,1.40195
2/8/1976,1976,2,8,-1.2720701,1.20174,8,1.7499599
2/9/1976,1976,2,9,-1.57595,1.0204099,8,1.87746
2/10/1976,1976,2,10,-1.47036,0.901043,8,1.72448
2/11/1976,1976,2,11,-1.46975,0.74889803,8,1.64955
2/12/1976,1976,2,12,-1.67404,0.89337099,8,1.8975
2/13/1976,1976,2,13,-1.4327199,0.941136,8,1.71418
2/14/1976,1976,2,14,-1.00344,0.77772599,8,1.26954
2/15/1976,1976,2,15,-0.67277002,0.33959499,8,0.75362402
2/16/1976,1976,2,16,-0.3211,-0.22824,1,0.39395499
2/17/1976,1976,2,17,-7.76E-02,-0.22335,2,0.23646
2/18/1976,1976,2,18,-9.65E-02,-0.15312,2,0.180985
2/19/1976,1976,2,19,-0.25332001,-0.22985999,1,0.34206599
2/20/1976,1976,2,20,-0.23300999,-0.17135,1,0.289235
2/21/1976,1976,2,21,0.17612401,-0.14611,4,0.228839
2/22/1976,1976,2,22,0.47159201,-7.71E-02,4,0.477855
2/23/1976,1976,2,23,0.933263,8.49E-03,5,0.93330097
2/24/1976,1976,2,24,1.21048,0.200417,5,1.2269599
2/25/1976,1976,2,25,1.33717,0.197754,5,1.35171
2/26/1976,1976,2,26,1.02364,0.164134,5,1.03671
2/27/1976,1976,2,27,0.69426501,0.491734,5,0.85076803
2/28/1976,1976,2,28,0.50726599,0.62638199,6,0.806023
2/29/1976,1976,2,29,0.51737201,0.74259198,6,0.90505099
3/1/1976,1976,3,1,0.188648,0.555933,6,0.58706802
3/2/1976,1976,3,2,-1.48E-03,0.23501199,7,0.235017
3/3/1976,1976,3,3,6.88E-02,1.18E-02,5,6.98E-02
3/4/1976,1976,3,4,8.44E-02,-0.18612,3,0.20436101
3/5/1976,1976,3,5,2.02E-02,-0.18452001,3,0.185626
3/6/1976,1976,3,6,0.230405,-7.79E-02,4,0.243231
3/7/1976,1976,3,7,0.665066,-9.48E-02,4,0.671794
3/8/1976,1976,3,8,0.93595999,3.27E-02,5,0.93653202
3/9/1976,1976,3,9,0.90339398,0.25030899,5,0.93743002
3/10/1976,1976,3,10,0.69186503,0.80891597,6,1.06444
3/11/1976,1976,3,11,0.97777599,0.87009102,5,1.3088599
3/12/1976,1976,3,12,1.0559601,0.820961,5,1.33755
3/13/1976,1976,3,13,0.94274598,0.94717801,6,1.33638
3/14/1976,1976,3,14,0.68903601,1.00688,6,1.22007
3/15/1976,1976,3,15,0.387651,1.0046099,6,1.07681
3/16/1976,1976,3,16,0.265443,0.96611297,6,1.00192
3/17/1976,1976,3,17,0.28890699,1.00833,6,1.0489
3/18/1976,1976,3,18,0.47771499,1.02697,6,1.13265
3/19/1976,1976,3,19,0.54373699,0.67510903,6,0.86684602
3/20/1976,1976,3,20,0.612257,0.47092801,5,0.77241898
3/21/1976,1976,3,21,0.44322801,0.39570999,5,0.59416997
3/22/1976,1976,3,22,0.47128201,0.38973299,5,0.61155403
3/23/1976,1976,3,23,0.57033902,0.420495,5,0.708592
3/24/1976,1976,3,24,0.56415802,0.16453999,5,0.58766299
3/25/1976,1976,3,25,0.37016699,0.35882199,5,0.515535
3/26/1976,1976,3,26,0.13381,0.45738,6,0.47655201
3/27/1976,1976,3,27,0.21436501,0.52764899,6,0.56953102
3/28/1976,1976,3,28,0.32296801,0.26442,5,0.417404
3/29/1976,1976,3,29,0.215966,4.05E-02,5,0.219731
3/30/1976,1976,3,30,0.40817499,-0.13815001,4,0.43092
3/31/1976,1976,3,31,0.462722,-0.34426999,4,0.57674301
4/1/1976,1976,4,1,0.52287,-0.42710999,4,0.67514199
4/2/1976,1976,4,2,0.71531397,-0.30407,4,0.77726102
4/3/1976,1976,4,3,0.80318397,-5.73E-02,4,0.80522799
4/4/1976,1976,4,4,0.56299102,-5.90E-02,4,0.56607699
4/5/1976,1976,4,5,0.423908,-5.84E-02,4,0.427908
4/6/1976,1976,4,6,0.60025299,6.78E-02,5,0.60406798
4/7/1976,1976,4,7,0.36912599,0.183543,5,0.41224
4/8/1976,1976,4,8,0.241843,0.197052,5,0.31195799
4/9/1976,1976,4,9,5.79E-02,0.148956,6,0.15980101
4/10/1976,1976,4,10,0.110029,0.372915,6,0.388809
4/11/1976,1976,4,11,0.445907,0.36577201,5,0.57673401
4/12/1976,1976,4,12,0.63459802,0.33033401,5,0.71542698
4/13/1976,1976,4,13,0.70703602,0.449258,5,0.83769399
4/14/1976,1976,4,14,0.92106098,0.62336302,5,1.11218
4/15/1976,1976,4,15,0.81247699,0.82354599,6,1.15687
4/16/1976,1976,4,16,0.38866699,0.86351198,6,0.94695097
4/17/1976,1976,4,17,7.12E-02,0.95020902,6,0.95287597
4/18/1976,1976,4,18,-0.11701,0.70548999,7,0.71512699
4/19/1976,1976,4,19,-0.34915999,0.52182198,7,0.62786502
4/20/1976,1976,4,20,-0.54376,0.30501401,8,0.62346202
4/21/1976,1976,4,21,-0.59215999,8.89E-02,8,0.598795
4/22/1976,1976,4,22,-0.43173,-0.34586,1,0.55318499
4/23/1976,1976,4,23,-0.20318,-0.69151002,2,0.72073901
4/24/1976,1976,4,24,-0.1776,-0.89353001,2,0.91100597
4/25/1976,1976,4,25,-0.17354,-0.82014,2,0.83830202
4/26/1976,1976,4,26,-0.19729,-0.54262,2,0.57737797
4/27/1976,1976,4,27,-8.96E-02,-0.51842999,2,0.52610898
4/28/1976,1976,4,28,3.30E-03,-0.68621999,3,0.686225
4/29/1976,1976,4,29,-0.12166,-0.80497998,2,0.81412202
4/30/1976,1976,4,30,-0.13919,-1.1973,2,1.2053699
5/1/1976,1976,5,1,-2.10E-02,-1.59171,2,1.59185
5/2/1976,1976,5,2,0.60478997,-1.72541,3,1.8283401
5/3/1976,1976,5,3,1.15484,-1.70101,3,2.05599
5/4/1976,1976,5,4,1.52153,-1.4984601,4,2.13552
5/5/1976,1976,5,5,1.57268,-1.17957,4,1.96588
5/6/1976,1976,5,6,1.68468,-0.45519999,4,1.74509
5/7/1976,1976,5,7,1.6929801,0.42860201,5,1.74639
5/8/1976,1976,5,8,1.49694,0.89487398,5,1.74403
5/9/1976,1976,5,9,1.26781,1.21202,5,1.75395
5/10/1976,1976,5,10,0.99610198,1.59067,6,1.87682
5/11/1976,1976,5,11,0.54773003,1.80832,6,1.88946
5/12/1976,1976,5,12,-3.02E-02,1.77606,7,1.77632
5/13/1976,1976,5,13,-0.38152,1.7747101,7,1.81525
5/14/1976,1976,5,14,-0.74518001,1.78439,7,1.93374
5/15/1976,1976,5,15,-1.06318,1.75324,7,2.05041
5/16/1976,1976,5,16,-1.07875,1.42292,7,1.78561
5/17/1976,1976,5,17,-0.79848999,1.04008,7,1.31124
5/18/1976,1976,5,18,-0.52468997,0.67707503,7,0.856583
5/19/1976,1976,5,19,-0.33076999,0.43675199,7,0.54786903
5/20/1976,1976,5,20,3.64E-02,0.302899,6,0.30508301
5/21/1976,1976,5,21,0.24203201,0.26196,6,0.356655
5/22/1976,1976,5,22,0.392748,0.30319101,5,0.49616101
5/23/1976,1976,5,23,0.473627,0.28285,5,0.55165797
5/24/1976,1976,5,24,0.44722101,0.119952,5,0.463029
5/25/1976,1976,5,25,0.329651,-0.22124,4,0.39700899
5/26/1976,1976,5,26,2.03E-02,-0.55957001,3,0.55993599
5/27/1976,1976,5,27,-0.25760999,-0.89655,2,0.93282998
5/28/1976,1976,5,28,-0.13497999,-1.01237,2,1.02133
5/29/1976,1976,5,29,-0.28055999,-0.98150003,2,1.02081
5/30/1976,1976,5,30,-0.58231997,-0.61826998,2,0.84933001
5/31/1976,1976,5,31,-0.66228998,-0.27739,1,0.71803302
6/1/1976,1976,6,1,-0.54544002,-0.24031,1,0.59602898
6/2/1976,1976,6,2,-0.90088999,-0.33864,1,0.96243298
6/3/1976,1976,6,3,-0.95604998,-0.59860998,1,1.128
6/4/1976,1976,6,4,-1.24505,-0.55829,1,1.36449
6/5/1976,1976,6,5,-1.08207,-0.61467999,1,1.24447
6/6/1976,1976,6,6,-1.03617,-0.80925,1,1.31473
6/7/1976,1976,6,7,-0.90311998,-0.72122002,1,1.15576
6/8/1976,1976,6,8,-0.80824,-0.73479998,1,1.09233
6/9/1976,1976,6,9,-0.70745999,-0.85118002,2,1.1068
6/10/1976,1976,6,10,-0.64055002,-1.05129,2,1.23106
6/11/1976,1976,6,11,-0.69081002,-0.94817001,2,1.17313
6/12/1976,1976,6,12,-0.77529001,-0.79615998,2,1.11128
6/13/1976,1976,6,13,-0.63418001,-0.72759002,2,0.96518099
6/14/1976,1976,6,14,-0.57367998,-0.74682999,2,0.94173002
6/15/1976,1976,6,15,-0.68603998,-0.58386999,1,0.90086001
6/16/1976,1976,6,16,-0.62162,-0.38301,1,0.73014498
6/17/1976,1976,6,17,-0.32962999,-5.82E-02,1,0.33472401
6/18/1976,1976,6,18,-4.99E-03,5.02E-02,7,5.04E-02
6/19/1976,1976,6,19,9.18E-02,0.146341,6,0.172728
6/20/1976,1976,6,20,0.107553,-0.18232,3,0.211684
6/21/1976,1976,6,21,-5.55E-03,-0.25613001,2,0.25618801
6/22/1976,1976,6,22,0.34388199,-0.13601001,4,0.36980101
6/23/1976,1976,6,23,0.48755401,2.19E-02,5,0.48804301
6/24/1976,1976,6,24,0.480809,-0.20738,4,0.52362698
6/25/1976,1976,6,25,0.206321,-0.34156001,3,0.39903501
6/26/1976,1976,6,26,-0.14024,-0.65256,2,0.66745597
6/27/1976,1976,6,27,-0.29466999,-0.68049002,2,0.74155003
6/28/1976,1976,6,28,-6.59E-03,-0.51414001,2,0.514184
6/29/1976,1976,6,29,-7.60E-02,-0.26793,2,0.278485
6/30/1976,1976,6,30,-1.59E-02,-0.18567,2,0.18635
7/1/1976,1976,7,1,0.13539501,-0.46031001,3,0.47980899
7/2/1976,1976,7,2,0.27270001,-0.62735999,3,0.68406397
7/3/1976,1976,7,3,0.14772999,-1.02428,3,1.03488
7/4/1976,1976,7,4,5.30E-02,-1.09022,3,1.0915101
7/5/1976,1976,7,5,-0.25608999,-0.82484001,2,0.863684
7/6/1976,1976,7,6,-0.28742,-0.70669001,2,0.76289898
7/7/1976,1976,7,7,-0.31698999,-0.54234999,2,0.62819701
7/8/1976,1976,7,8,-0.48392999,-0.35277,1,0.59886497
7/9/1976,1976,7,9,-0.59908998,-0.26716,1,0.65596098
7/10/1976,1976,7,10,-0.47301999,-0.2234,1,0.52311802
7/11/1976,1976,7,11,-0.43876001,-0.1683,1,0.46993101
7/12/1976,1976,7,12,-0.25556999,-0.12504999,1,0.28452301
7/13/1976,1976,7,13,0.15357199,-0.11629,4,0.192635
7/14/1976,1976,7,14,0.277123,-0.20355999,4,0.343851
7/15/1976,1976,7,15,0.37518701,-8.82E-02,4,0.385409
7/16/1976,1976,7,16,0.25386599,-1.40E-02,4,0.254253
7/17/1976,1976,7,17,0.30067599,-0.12699001,4,0.32639399
7/18/1976,1976,7,18,0.52118999,0.158334,5,0.54470903
7/19/1976,1976,7,19,0.44875401,0.117224,5,0.46381199
7/20/1976,1976,7,20,0.42530599,-3.28E-03,4,0.42531899
7/21/1976,1976,7,21,0.43362501,-0.28501999,4,0.51890999
7/22/1976,1976,7,22,0.41813499,-0.23727,4,0.480762
7/23/1976,1976,7,23,0.61117899,-0.18713,4,0.63918602
7/24/1976,1976,7,24,0.66482902,-0.24472,4,0.70843899
7/25/1976,1976,7,25,0.62670797,-0.26651999,4,0.681027
7/26/1976,1976,7,26,0.33414099,-1.71E-02,4,0.33458
7/27/1976,1976,7,27,0.241786,-2.20E-02,4,0.242782
7/28/1976,1976,7,28,-2.53E-02,-0.19815999,2,0.199764
7/29/1976,1976,7,29,-7.09E-02,-0.44356,2,0.44919699
7/30/1976,1976,7,30,0.207709,-0.60887003,3,0.64332801
7/31/1976,1976,7,31,0.173779,-0.54935002,3,0.57618201
8/1/1976,1976,8,1,0.32429901,-0.10961,4,0.34232301
8/2/1976,1976,8,2,0.46423399,7.52E-03,5,0.464295
8/3/1976,1976,8,3,0.57342398,6.03E-02,5,0.57658303
8/4/1976,1976,8,4,0.85069197,0.42460299,5,0.95077097
8/5/1976,1976,8,5,1.02582,0.82080799,5,1.31379
8/6/1976,1976,8,6,0.940925,1.2662801,6,1.5776
8/7/1976,1976,8,7,0.66356301,1.37825,6,1.52967
8/8/1976,1976,8,8,6.93E-02,1.24298,6,1.24491
8/9/1976,1976,8,9,-0.47029001,0.93017298,7,1.0423
8/10/1976,1976,8,10,-0.71249998,0.44791001,8,0.84159398
8/11/1976,1976,8,11,-0.83464998,-0.27502999,1,0.87879503
8/12/1976,1976,8,12,-0.89098001,-0.62348998,1,1.0874701
8/13/1976,1976,8,13,-0.97131997,-0.90030003,1,1.3243901
8/14/1976,1976,8,14,-1.00002,-1.08823,2,1.4779299
8/15/1976,1976,8,15,-0.84635001,-1.02975,2,1.33292
8/16/1976,1976,8,16,-0.89045,-1.03394,2,1.36453
8/17/1976,1976,8,17,-0.67654997,-1.16716,2,1.34907
8/18/1976,1976,8,18,-0.19944,-1.1277601,2,1.14526
8/19/1976,1976,8,19,3.70E-02,-1.07228,3,1.07292
8/20/1976,1976,8,20,0.22137301,-1.02952,3,1.05305
8/21/1976,1976,8,21,0.41140699,-0.94853997,3,1.03392
8/22/1976,1976,8,22,0.256659,-1.05755,3,1.08825
8/23/1976,1976,8,23,0.34691501,-1.33957,3,1.38376
8/24/1976,1976,8,24,0.74398798,-1.6495399,3,1.8095599
8/25/1976,1976,8,25,1.0234801,-1.78303,3,2.0559001
8/26/1976,1976,8,26,1.0061899,-1.90944,3,2.15833
8/27/1976,1976,8,27,1.1408499,-1.53306,3,1.91098
8/28/1976,1976,8,28,1.36524,-0.88704002,4,1.6281
8/29/1976,1976,8,29,1.64342,-0.39532,4,1.6903
8/30/1976,1976,8,30,1.76192,0.13801999,5,1.76731
